"id","year","hospital_name","region","contract_title","original_pdf_url","gcs_pdf_path","scraped_at","created_at","updated_at"
"97758837-ee13-bc54-c680-961543626087","2014","Centro Hospitalar Cova da Beira, EPE","Centro","Centro Hospitalar Cova da Beira, EPE - 2014","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Adenda-ao-Acordo-Modificativo-Gastos-com-Pessoal-Centro-Hospitalar-Cova-da-Beira.pdf","https://storage.cloud.google.com/hospital-agreements/97758837-ee13-bc54-c680-961543626087/Adenda-ao-Acordo-Modificativo-Gastos-com-Pessoal-Centro-Hospitalar-Cova-da-Beira.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"97c6ad6f-2d28-6502-608b-aa03b5e298b8","2014","Centro Hospitalar do Médio Tejo, EPE","Lisboa e Vale do Tejo","Centro Hospitalar do Médio Tejo, EPE - 2014","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Adenda-R.Financeiro-2014-CHMT.pdf","https://storage.cloud.google.com/hospital-agreements/97c6ad6f-2d28-6502-608b-aa03b5e298b8/Adenda-R.Financeiro-2014-CHMT.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"97d7e5c5-9993-9ac3-2007-7b9b0b757528","2014","Centro Hospitalar de Lisboa Norte, EPE","Lisboa e Vale do Tejo","Centro Hospitalar de Lisboa Norte, EPE - 2014","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Adenda-Teva-Pharma-2014-CHLN.pdf","https://storage.cloud.google.com/hospital-agreements/97d7e5c5-9993-9ac3-2007-7b9b0b757528/Adenda-Teva-Pharma-2014-CHLN.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"987ce7d2-23d0-3058-6654-0d558417fe45","2023","Hospital Distrital da Figueira da Foz, EPE","Centro","Hospital Distrital da Figueira da Foz, EPE - 2023","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/2_ACORDO-MODIFICATIVO_HDFF_2023_signed-1.pdf_signed-1.pdf","https://storage.cloud.google.com/hospital-agreements/987ce7d2-23d0-3058-6654-0d558417fe45/2_ACORDO-MODIFICATIVO_HDFF_2023_signed-1.pdf_signed-1.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"98977f91-dd57-2031-6750-c2de53d7619e","2022","Unidade Local de Saúde do Baixo Alentejo, EPE","Alentejo","Unidade Local de Saúde do Baixo Alentejo, EPE - 2022","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/ULSBA_AM2022.pdf","https://storage.cloud.google.com/hospital-agreements/98977f91-dd57-2031-6750-c2de53d7619e/ULSBA_AM2022.pdf","2025-09-02 00:22:44.407909","2025-09-02 00:22:44.407909","2025-09-02 00:22:44.407909"
"98b6b218-3089-add4-9d44-a67e27fbe6bc","2013","Hospital Distrital de Santarém, EPE","Lisboa e Vale do Tejo","Hospital Distrital de Santarém, EPE - 2013","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Aditamento-V.-Convergencia-2013-HDS.pdf","https://storage.cloud.google.com/hospital-agreements/98b6b218-3089-add4-9d44-a67e27fbe6bc/Aditamento-V.-Convergencia-2013-HDS.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"98c03d47-39c6-6d49-5580-035a68c20ade","2016","Hospital Distrital de Santarém, EPE","Lisboa e Vale do Tejo","Hospital Distrital de Santarém, EPE - 2016","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Acordo-Modificativo-ao-CP-HDS-2016.pdf","https://storage.cloud.google.com/hospital-agreements/98c03d47-39c6-6d49-5580-035a68c20ade/Acordo-Modificativo-ao-CP-HDS-2016.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"994c5281-b971-b3ac-92ac-33b92a70d21b","2014","Hospital Garcia de Orta, EPE","Lisboa e Vale do Tejo","Hospital Garcia de Orta, EPE - 2014","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Aditamento-G.Pessoal-2014-HGO.pdf","https://storage.cloud.google.com/hospital-agreements/994c5281-b971-b3ac-92ac-33b92a70d21b/Aditamento-G.Pessoal-2014-HGO.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"9a24632a-cf80-d0c0-b462-35629ecb6d02","2021","Instituto Português de Oncologia de Lisboa, E.P.E.","Lisboa e Vale do Tejo","Instituto Português de Oncologia de Lisboa, E.P.E. - 2021","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Adenda-AM2021-ao-CP-2021-IPOL.pdf","https://storage.cloud.google.com/hospital-agreements/9a24632a-cf80-d0c0-b462-35629ecb6d02/Adenda-AM2021-ao-CP-2021-IPOL.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"9a71d103-2081-d45b-4e50-f7608b1626a2","2020","Centro Hospitalar do Oeste, E.P.E.","Lisboa e Vale do Tejo","Centro Hospitalar do Oeste, E.P.E. - 2020","https://www.acss.min-saude.pt/wp-content/uploads/2021/06/Adenda-ao-Acordo-Modificativo-2020-CHO_Regularizacao-Transferencias.pdf","https://storage.cloud.google.com/hospital-agreements/9a71d103-2081-d45b-4e50-f7608b1626a2/Adenda-ao-Acordo-Modificativo-2020-CHO_Regularizacao-Transferencias.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"9a95387c-7926-9214-1943-f16e4868dcf1","2012","Centro Hospitalar de Lisboa Central, EPE","Lisboa e Vale do Tejo","Centro Hospitalar de Lisboa Central, EPE - 2012","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Aditamento-ao-A.-Modificativo-2012-CHLC.pdf","https://storage.cloud.google.com/hospital-agreements/9a95387c-7926-9214-1943-f16e4868dcf1/Aditamento-ao-A.-Modificativo-2012-CHLC.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"9aaed1d8-2edb-5e5b-3f88-f6ac91ddfd2f","2016","Hospital Arcebispo João Crisóstomo, SPA","Centro","Hospital Arcebispo João Crisóstomo, SPA - 2016","https://www.acss.min-saude.pt//wp-content/uploads/2017/03/Acordo-Modificativo_HA-JOAO_CRISOSTOMO_2016.pdf","https://storage.cloud.google.com/hospital-agreements/9aaed1d8-2edb-5e5b-3f88-f6ac91ddfd2f/Acordo-Modificativo_HA-JOAO_CRISOSTOMO_2016.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"9adcc789-138d-8806-2293-5fd9f8a46415","2019","Hospital Distrital de Santarém, E.P.E.","Lisboa e Vale do Tejo","Hospital Distrital de Santarém, E.P.E. - 2019","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Acordo-Modificativo-2019-HDS.pdf","https://storage.cloud.google.com/hospital-agreements/9adcc789-138d-8806-2293-5fd9f8a46415/Acordo-Modificativo-2019-HDS.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"9ae32d5c-ca11-5612-35e0-e020283092e2","2024","Instituto Português de Oncologia de Coimbra, EPE","Centro","Instituto Português de Oncologia de Coimbra, EPE - 2024","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Acordo-Modificativo-2024-IPO-Coimbra-Assinado-EPE.pdf","https://storage.cloud.google.com/hospital-agreements/9ae32d5c-ca11-5612-35e0-e020283092e2/Acordo-Modificativo-2024-IPO-Coimbra-Assinado-EPE.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"9b22e2d6-f8d1-95f3-41a0-af509922df74","2016","Centro Hospitalar do Baixo Vouga, EPE","Centro","Centro Hospitalar do Baixo Vouga, EPE - 2016","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Adenda-AM-CHBV-2016.pdf","https://storage.cloud.google.com/hospital-agreements/9b22e2d6-f8d1-95f3-41a0-af509922df74/Adenda-AM-CHBV-2016.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"9b4417bd-ab22-d7af-e3df-aa5ada875f28","2021","Centro Hospitalar de Lisboa Ocidental, E.P.E.","Lisboa e Vale do Tejo","Centro Hospitalar de Lisboa Ocidental, E.P.E. - 2021","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Acordo-Modificativo-2021-CHLO.pdf","https://storage.cloud.google.com/hospital-agreements/9b4417bd-ab22-d7af-e3df-aa5ada875f28/Acordo-Modificativo-2021-CHLO.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"9b5494d8-281f-0cb6-5730-457d8f3f0576","2019","Centro Hospitalar Universitário Lisboa Norte, E.P.E.","Lisboa e Vale do Tejo","Centro Hospitalar Universitário Lisboa Norte, E.P.E. - 2019","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Acordo-Modificativo-2019-CHULN.pdf","https://storage.cloud.google.com/hospital-agreements/9b5494d8-281f-0cb6-5730-457d8f3f0576/Acordo-Modificativo-2019-CHULN.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"9b6ff07c-e156-ee60-aecb-5564b5733a65","2015","Hospital do Espírito Santo, EPE","Alentejo","Hospital do Espírito Santo, EPE - 2015","https://www.acss.min-saude.pt//wp-content/uploads/2017/05/Adenda-ao-Acordo-Modificativo-2015_Reversao-POCMS_Hospital-Espirito-Santo.pdf","https://storage.cloud.google.com/hospital-agreements/9b6ff07c-e156-ee60-aecb-5564b5733a65/Adenda-ao-Acordo-Modificativo-2015_Reversao-POCMS_Hospital-Espirito-Santo.pdf","2025-09-02 00:22:44.407909","2025-09-02 00:22:44.407909","2025-09-02 00:22:44.407909"
"9b780914-f54d-ff59-0e53-f47abaa94726","2024","Unidade Local de Saúde do Oeste, E.P.E.","Lisboa e Vale do Tejo","Unidade Local de Saúde do Oeste, E.P.E. - 2024","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Contrato-Programa-2024-2026-ULS-do-Oeste-EPE.pdf","https://storage.cloud.google.com/hospital-agreements/9b780914-f54d-ff59-0e53-f47abaa94726/Contrato-Programa-2024-2026-ULS-do-Oeste-EPE.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"9b7bbbbc-2f57-7fb9-ecd7-ab50b37d1341","2018","Unidade Local de Saúde de Castelo Branco, EPE","Centro","Unidade Local de Saúde de Castelo Branco, EPE - 2018","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/AM2018_ULSCB.pdf","https://storage.cloud.google.com/hospital-agreements/9b7bbbbc-2f57-7fb9-ecd7-ab50b37d1341/AM2018_ULSCB.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"9b9a3bc6-f895-cee2-ddad-b21513782ade","2023","Hospital de Loures, E.P.E.","Lisboa e Vale do Tejo","Hospital de Loures, E.P.E. - 2023","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/HLoures_AdendaAMCP_-assinada.pdf","https://storage.cloud.google.com/hospital-agreements/9b9a3bc6-f895-cee2-ddad-b21513782ade/HLoures_AdendaAMCP_-assinada.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"9bd007e9-8535-2c5f-789d-82e881c6daa8","2013","Hospital Distrital Figueira da Foz, EPE","Centro","Hospital Distrital Figueira da Foz, EPE - 2013","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/CP-2013-HDFF.pdf","https://storage.cloud.google.com/hospital-agreements/9bd007e9-8535-2c5f-789d-82e881c6daa8/CP-2013-HDFF.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"9d6bd359-5e96-baf6-02ab-c8c8f6b93b74","2014","Centro de Medicina de Reabilitação da Região Centro Rovisco Pais, SPA","Centro","Centro de Medicina de Reabilitação da Região Centro Rovisco Pais, SPA - 2014","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Acordo-Modificativo-Centro-Medicina-de-Reabilitacao-Rovisco-Pais.pdf","https://storage.cloud.google.com/hospital-agreements/9d6bd359-5e96-baf6-02ab-c8c8f6b93b74/Acordo-Modificativo-Centro-Medicina-de-Reabilitacao-Rovisco-Pais.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"9d947a73-8195-ee25-fdc7-ba705d5b63c8","2013","Centro Hospitalar de Lisboa Norte, EPE","Lisboa e Vale do Tejo","Centro Hospitalar de Lisboa Norte, EPE - 2013","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Adenda-PMA-2013-CHLN.pdf","https://storage.cloud.google.com/hospital-agreements/9d947a73-8195-ee25-fdc7-ba705d5b63c8/Adenda-PMA-2013-CHLN.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"9e3d68e1-5952-d088-1fa7-70b77810edd5","2019","Centro Hospitalar Barreiro-Montijo, E.P.E.","Lisboa e Vale do Tejo","Centro Hospitalar Barreiro-Montijo, E.P.E. - 2019","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Adenda-Acordo-Mod-2019-CH-Barreiro-Montijo.pdf","https://storage.cloud.google.com/hospital-agreements/9e3d68e1-5952-d088-1fa7-70b77810edd5/Adenda-Acordo-Mod-2019-CH-Barreiro-Montijo.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"9e90ac43-22fb-6f51-f1a3-f814099e71d5","2014","Hospital Distrital da Figueira da Foz, EPE","Centro","Hospital Distrital da Figueira da Foz, EPE - 2014","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Adenda-ao-Acordo-Modificativo-Gastos-com-Pessoal-Hospital-Distrital-da-Figueira-da-Foz.pdf","https://storage.cloud.google.com/hospital-agreements/9e90ac43-22fb-6f51-f1a3-f814099e71d5/Adenda-ao-Acordo-Modificativo-Gastos-com-Pessoal-Hospital-Distrital-da-Figueira-da-Foz.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"9e9d4333-4435-49d7-4164-0f655abfd2e1","2014","Hospital Luciano de Castro","Centro","Hospital Luciano de Castro - 2014","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Acordo-Modificativo-Hospital-Jose-Luciano-de-Castro.pdf","https://storage.cloud.google.com/hospital-agreements/9e9d4333-4435-49d7-4164-0f655abfd2e1/Acordo-Modificativo-Hospital-Jose-Luciano-de-Castro.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"9eec8cb4-2a44-ff35-a949-45d7daf39657","2021","Centro Hospitalar do Médio Tejo, E.P.E.","Lisboa e Vale do Tejo","Centro Hospitalar do Médio Tejo, E.P.E. - 2021","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Acordo-Modificativo-2021-CHMT.pdf","https://storage.cloud.google.com/hospital-agreements/9eec8cb4-2a44-ff35-a949-45d7daf39657/Acordo-Modificativo-2021-CHMT.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"9f1ea10c-de02-634e-b6ac-b32103e76a65","2020","Centro Hospitalar do Médio Tejo, E.P.E.","Lisboa e Vale do Tejo","Centro Hospitalar do Médio Tejo, E.P.E. - 2020","https://www.acss.min-saude.pt/wp-content/uploads/2021/06/Adenda-ao-Acordo-Modificativo-2020-CHMT_Regularizacao-Transferencias.pdf","https://storage.cloud.google.com/hospital-agreements/9f1ea10c-de02-634e-b6ac-b32103e76a65/Adenda-ao-Acordo-Modificativo-2020-CHMT_Regularizacao-Transferencias.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"9f971cba-ab34-8b58-da46-4d531257842d","2017","Centro Hospitalar do Baixo Vouga, EPE","Centro","Centro Hospitalar do Baixo Vouga, EPE - 2017","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Adenda-ao-CP-2017-CHBV.pdf","https://storage.cloud.google.com/hospital-agreements/9f971cba-ab34-8b58-da46-4d531257842d/Adenda-ao-CP-2017-CHBV.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"9fd5ab53-4f18-5d72-bd6d-b4a6a688fb42","2012","Centro Hospitalar de Lisboa Norte, EPE","Lisboa e Vale do Tejo","Centro Hospitalar de Lisboa Norte, EPE - 2012","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Adenda-PMA-2012-CHLN.pdf","https://storage.cloud.google.com/hospital-agreements/9fd5ab53-4f18-5d72-bd6d-b4a6a688fb42/Adenda-PMA-2012-CHLN.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"a0040366-536c-6315-fa5c-4be65c95b12b","2015","Centro Hospitalar do Baixo Vouga, EPE","Centro","Centro Hospitalar do Baixo Vouga, EPE - 2015","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Adenda-ao-Acordo-Modificativo-2015-PIC-Centro-Hospitalar-do-Baixo-Vouga-E.P.E..pdf","https://storage.cloud.google.com/hospital-agreements/a0040366-536c-6315-fa5c-4be65c95b12b/Adenda-ao-Acordo-Modificativo-2015-PIC-Centro-Hospitalar-do-Baixo-Vouga-E.P.E..pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"a045c603-4161-4a23-da46-79d9a657cd85","2013","Centro Hospitalar do Barlavento Algarvio, EPE","Algarve","Centro Hospitalar do Barlavento Algarvio, EPE - 2013","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/CP-2013-CHBA.pdf","https://storage.cloud.google.com/hospital-agreements/a045c603-4161-4a23-da46-79d9a657cd85/CP-2013-CHBA.pdf","2025-09-02 00:23:45.888195","2025-09-02 00:23:45.888195","2025-09-02 00:23:45.888195"
"a0998e54-7259-be93-92c2-ed946c0ecd1e","2019","Centro Hospitalar do Oeste, E.P.E.","Lisboa e Vale do Tejo","Centro Hospitalar do Oeste, E.P.E. - 2019","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Acordo-Modificativo-2019-CHO.pdf","https://storage.cloud.google.com/hospital-agreements/a0998e54-7259-be93-92c2-ed946c0ecd1e/Acordo-Modificativo-2019-CHO.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"a1032cf1-d16b-bd44-0e9c-7fd405c044ce","2014","Unidade Local de Saúde do Norte Alentejano, EPE","Alentejo","Unidade Local de Saúde do Norte Alentejano, EPE - 2014","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Aditamento-ao-A.-Modificativo-Gastos-com-Pessoal-2014-ULSNA.pdf","https://storage.cloud.google.com/hospital-agreements/a1032cf1-d16b-bd44-0e9c-7fd405c044ce/Aditamento-ao-A.-Modificativo-Gastos-com-Pessoal-2014-ULSNA.pdf","2025-09-02 00:22:44.407909","2025-09-02 00:22:44.407909","2025-09-02 00:22:44.407909"
"a15b7e07-df62-06b4-8291-be51cdfbd1f8","2013","Unidade Local de Saúde do Baixo Alentejo, EPE","Alentejo","Unidade Local de Saúde do Baixo Alentejo, EPE - 2013","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/CP-2013-ULSBA.pdf","https://storage.cloud.google.com/hospital-agreements/a15b7e07-df62-06b4-8291-be51cdfbd1f8/CP-2013-ULSBA.pdf","2025-09-02 00:22:44.407909","2025-09-02 00:22:44.407909","2025-09-02 00:22:44.407909"
"a1e582d5-5a8e-bc12-6dac-7065fc21fee5","2020","Unidade Local de Saúde da Guarda, EPE","Centro","Unidade Local de Saúde da Guarda, EPE - 2020","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Adenda-ao-Acordo-Modificativo-2020-ULS-Guarda.pdf","https://storage.cloud.google.com/hospital-agreements/a1e582d5-5a8e-bc12-6dac-7065fc21fee5/Adenda-ao-Acordo-Modificativo-2020-ULS-Guarda.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"a244004e-8f9f-bb2a-3685-28e4219aca59","2017","Unidade Local de Saúde do Baixo Alentejo, EPE","Alentejo","Unidade Local de Saúde do Baixo Alentejo, EPE - 2017","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Contrato_Programa-2017-2019-ULSBA.pdf","https://storage.cloud.google.com/hospital-agreements/a244004e-8f9f-bb2a-3685-28e4219aca59/Contrato_Programa-2017-2019-ULSBA.pdf","2025-09-02 00:22:44.407909","2025-09-02 00:22:44.407909","2025-09-02 00:22:44.407909"
"a2df2b69-b153-e84a-28f6-32ed68f284f8","2015","Hospital Francisco Zagalo","Centro","Hospital Francisco Zagalo - 2015","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Acordo-Modificativo-do-CP-2015-HFZ.pdf","https://storage.cloud.google.com/hospital-agreements/a2df2b69-b153-e84a-28f6-32ed68f284f8/Acordo-Modificativo-do-CP-2015-HFZ.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"a3470326-ac18-701b-2ab1-1b582bfc18b4","2013","IPO Coimbra, EPE","Centro","IPO Coimbra, EPE - 2013","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Adenda-ao-CP2013-IPOC.pdf","https://storage.cloud.google.com/hospital-agreements/a3470326-ac18-701b-2ab1-1b582bfc18b4/Adenda-ao-CP2013-IPOC.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"a437874c-192b-54a3-96ab-cb545524a122","2022","Hospital Prof. Doutor Fernando Fonseca, E.P.E.","Lisboa e Vale do Tejo","Hospital Prof. Doutor Fernando Fonseca, E.P.E. - 2022","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/HOSPITAL-FERNANDO-FONSECA.pdf","https://storage.cloud.google.com/hospital-agreements/a437874c-192b-54a3-96ab-cb545524a122/HOSPITAL-FERNANDO-FONSECA.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"a45dfde0-0f1b-cc25-d8a6-b3d2b8749449","2017","Hospital Prof. Doutor Fernando Fonseca, EPE","Lisboa e Vale do Tejo","Hospital Prof. Doutor Fernando Fonseca, EPE - 2017","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/FFONSECA-17.pdf","https://storage.cloud.google.com/hospital-agreements/a45dfde0-0f1b-cc25-d8a6-b3d2b8749449/FFONSECA-17.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"a4afe9f6-088a-8ed6-c9fd-f9efbaa299b6","2016","Centro Hospitalar do Médio Tejo, EPE","Lisboa e Vale do Tejo","Centro Hospitalar do Médio Tejo, EPE - 2016","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Acordo-Modificativo-ao-CP-CHMT-2016_vf.pdf","https://storage.cloud.google.com/hospital-agreements/a4afe9f6-088a-8ed6-c9fd-f9efbaa299b6/Acordo-Modificativo-ao-CP-CHMT-2016_vf.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"a4d8e5c6-92f7-fd7f-7f1c-d35012a52048","2012","Hospital Garcia de Orta, EPE","Lisboa e Vale do Tejo","Hospital Garcia de Orta, EPE - 2012","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Adenda-PMA-2012-HGO.pdf","https://storage.cloud.google.com/hospital-agreements/a4d8e5c6-92f7-fd7f-7f1c-d35012a52048/Adenda-PMA-2012-HGO.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"a4fff969-60b1-2878-f297-6148e920e599","2013","Centro Hospitalar e Universitário de Coimbra, EPE","Centro","Centro Hospitalar e Universitário de Coimbra, EPE - 2013","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Adenda-PMA-2013-CHUC.pdf","https://storage.cloud.google.com/hospital-agreements/a4fff969-60b1-2878-f297-6148e920e599/Adenda-PMA-2013-CHUC.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"a501cc04-c848-3373-2190-d6e93dcaba83","2015","Unidade Local de Saúde de Castelo Branco, EPE","Centro","Unidade Local de Saúde de Castelo Branco, EPE - 2015","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Adenda-AM2015-Reversao-POCMS-ULS-Castelo-Branco.pdf","https://storage.cloud.google.com/hospital-agreements/a501cc04-c848-3373-2190-d6e93dcaba83/Adenda-AM2015-Reversao-POCMS-ULS-Castelo-Branco.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"a5f4a3ce-3dae-eb06-9443-55730d63f858","2014","Unidade Local de Saúde de Castelo Branco, EPE","Centro","Unidade Local de Saúde de Castelo Branco, EPE - 2014","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Adenda-ao-Acordo-Modificativo-ULS-de-Castelo-Branco.pdf","https://storage.cloud.google.com/hospital-agreements/a5f4a3ce-3dae-eb06-9443-55730d63f858/Adenda-ao-Acordo-Modificativo-ULS-de-Castelo-Branco.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"a62d6d2c-600d-3af5-759e-a1f44c864ea2","2021","Centro Hospitalar de Leiria, EPE","Centro","Centro Hospitalar de Leiria, EPE - 2021","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Acordo-Modificativo-2021-CHL.pdf","https://storage.cloud.google.com/hospital-agreements/a62d6d2c-600d-3af5-759e-a1f44c864ea2/Acordo-Modificativo-2021-CHL.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"a63145f6-20c8-c87b-18fd-7c4cccabfd4b","2015","Centro Hospitalar de Lisboa Central, EPE","Lisboa e Vale do Tejo","Centro Hospitalar de Lisboa Central, EPE - 2015","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Adenda-ao-Acordo-Modificativo-2015-Verba-de-Convergencia-CHLC.pdf","https://storage.cloud.google.com/hospital-agreements/a63145f6-20c8-c87b-18fd-7c4cccabfd4b/Adenda-ao-Acordo-Modificativo-2015-Verba-de-Convergencia-CHLC.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"a67d472e-a00c-9ed7-8ff2-1c9637a62fd1","2012","Unidade Local de Saúde da Guarda, EPE","Centro","Unidade Local de Saúde da Guarda, EPE - 2012","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Acordo-Modificativo-do-CP-2012-ULSG.pdf","https://storage.cloud.google.com/hospital-agreements/a67d472e-a00c-9ed7-8ff2-1c9637a62fd1/Acordo-Modificativo-do-CP-2012-ULSG.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
